CustomerID,RiskScore,Predicted,Frequency,Monetary,TotalItems,AvgUnitPrice,Tenure,AvgOrderValue,AvgBasketSize,UniqueProducts,SpendTrend
17296,0.9961028,1,3.9202266,0.37084883,0.17572545,-0.081303865,0.65750504,0.13403325,0.1744653,0.099094376,0.007349216
14279,0.94751203,1,0.62898916,0.64506364,0.4807456,-0.017551528,1.0240308,0.037441816,0.042389184,0.07271054,-0.10621269
14263,0.9959556,1,4.444683,0.47986203,0.24374014,-0.041078374,-0.14698468,0.13585034,0.20079191,0.112299144,-0.008456311
16190,0.2632346,0,-0.98557997,-0.38356364,-0.13048713,-0.022489388,0.5286916,0.043337,0.043070387,-0.04802881,-0.15982169
15218,0.08941928,0,-2.2052555,-0.68175864,-0.3136414,0.058911353,0.6558029,0.19919917,0.13825534,-0.23739988,-0.020509006
15747,0.32904065,0,-1.0704587,-0.11555466,-0.082237504,-0.111677274,0.703172,-0.0068228585,-0.052987207,0.061792076,-0.123401195
15642,0.99416465,1,3.9761977,0.5969254,0.06461838,-0.23651218,0.5961196,-0.13143262,0.10898099,0.08431041,-0.0068851416
15305,0.99763155,1,3.9559798,0.7437148,0.43952534,-0.029262409,0.70767343,0.053788178,-0.0050032465,0.05660623,0.03447932
14447,0.22412322,0,0.35927898,-0.113463186,-0.08485326,-0.10359676,-1.4622886,0.1517905,0.1241698,0.012948511,-0.21143146
12959,0.9971726,1,4.184468,0.7332745,0.4121069,-0.064854376,0.32254258,0.048829578,0.024122057,0.08707463,0.032375086
15738,0.035537843,0,-3.0801382,-0.5428528,-0.19212002,-0.0313914,0.383707,-0.015658863,0.057664566,0.09885204,-0.06468237
15865,0.8274757,1,0.67222035,-0.080439,-0.081921734,-0.091089465,0.900895,0.1148138,0.22900926,-0.008398101,-0.17289631
17495,0.68344545,1,0.42480022,0.36256668,0.15237607,-0.07464248,-1.3267511,-0.14263478,-0.2134732,0.07604839,1.4257134
14035,0.2556258,0,-1.0401969,-0.27997905,-0.12420777,-0.09909125,0.5500264,-0.01176003,-0.08141049,0.047494728,-0.11535238
13617,0.25087667,0,-0.89299953,0.017490808,0.21307008,-0.04884991,-0.1972969,-0.1989177,-0.124845825,0.12268902,-0.06993055
17901,0.9027375,1,0.6633207,0.82452637,0.3583217,-0.15657169,0.4854174,0.047657344,-0.1795832,0.110987835,-0.011706801
13043,0.006009398,0,2.050575,0.06891693,0.08948917,-0.067475215,-7.6699295,0.20274936,0.075782575,0.07209822,-0.016255347
18267,0.97056466,1,0.69909096,0.41866058,0.1468977,0.08690717,0.9049015,-0.069225505,-0.21363896,0.096637174,1.3398021
15712,0.21015006,0,-1.6193535,-0.36635488,0.029224817,0.011738291,0.4612058,0.025891364,-0.013934147,0.058812752,0.0031006397
12675,0.82573974,1,-0.31646493,-0.0020480535,-0.03828791,0.012080623,0.53891915,0.03614713,-0.044267006,-0.14740148,1.4314041
13076,0.9963266,1,4.244495,0.7379669,0.44722173,-0.051885694,0.17627278,-0.08603688,-0.035788912,0.060637835,0.024436045
14976,0.0033073167,0,0.31991205,0.19284126,0.32520124,-0.052531354,-6.3075676,-0.0913291,-0.044534877,0.060958892,-0.19690035
14545,0.9969217,1,3.848831,0.3643141,0.15731303,-0.010969063,0.81570303,0.140092,0.26207423,0.101764336,0.01553438
17919,0.9947531,1,4.3126254,0.18960997,-0.080055766,0.06394717,0.081593774,0.2776193,0.34652075,0.017132532,-0.049778815
13285,0.63009673,1,0.11733956,-0.07413613,-0.12931915,0.02826925,0.5583211,0.16532578,-0.08516041,-0.002309171,-0.13134715
17626,0.99747545,1,3.9107308,0.508001,0.21322405,0.08752716,0.7479548,0.11354749,0.19731073,0.10087027,0.014372588
14932,0.30701572,0,0.29956225,0.013590347,0.21431562,-0.0055045537,-1.7064087,0.1557201,-0.007928166,0.1000917,0.0368055
12388,0.5488663,1,-0.37315592,-0.20943263,-0.08678711,0.045071572,0.5243171,0.07045308,0.09805421,0.0336928,0.0082301
13543,0.8443896,1,0.6801371,-0.06522511,-0.046050314,-0.035898276,0.95937455,0.089358084,0.09042506,0.056696422,-0.12320774
13508,0.9968348,1,3.8371415,0.7056257,0.16000435,0.03231324,0.7652887,-0.04678742,0.09265507,0.10176426,0.018712334
12423,0.2842628,0,-0.6201695,-0.07722391,-0.113649905,0.019100111,-0.40857226,0.014482839,0.17019728,0.0784781,-0.07170469
13010,0.8495562,1,0.6301151,0.38386163,-0.0718423,0.040427458,0.88287073,-0.117802836,0.017789613,0.11245653,-0.23239979
16691,0.863811,1,0.77176535,0.5131947,0.5234826,-0.077663295,0.62812483,-0.026800195,-0.043295324,0.08869866,-0.61584586
14930,0.252957,0,-0.8979029,-0.60057193,-0.18869281,0.002615211,0.5331621,0.03930738,0.013517834,-0.12621199,0.05622507
12898,0.9085497,1,0.68090624,0.47045246,0.06653616,-0.03885842,0.96623546,0.0040451027,0.0029902838,0.1101353,-0.052037586
15545,0.006522521,0,2.1177878,0.42059684,0.31034607,0.0073925713,-7.891851,-0.09943109,-0.03410571,0.08216105,-0.024491502
12429,0.3119615,0,-0.6826545,-0.49008167,-0.14644358,-0.05025725,0.40432525,0.15112308,-0.04751992,0.122609325,-0.13771346
12987,0.7613116,1,0.13702084,0.03265495,-0.029306563,-0.007621117,0.93479073,0.050844744,-0.041925404,0.049037334,-0.05126023
14087,0.5889393,1,0.10093848,0.13703553,-0.12737846,0.011074625,0.7143899,-0.0488951,-0.024106652,-0.37231198,-0.11681187
17530,0.4692315,0,-0.37764502,0.0012225024,-0.08764979,-0.011994366,0.69760597,-0.008019709,-0.09267074,-0.1920934,-0.13763344
13207,0.9148231,1,0.51654524,0.4618673,0.47726208,0.0029422995,0.8121523,0.0018716968,-0.011624248,0.081832156,-0.054496687
12858,0.94698006,1,0.79753274,0.5589881,0.41963458,-0.058907177,0.9608216,-0.13290532,0.08502185,0.09053116,0.07624451
14071,0.0046687354,0,0.326294,0.17788534,0.23746645,0.087742835,-6.1573553,-0.0134029435,-0.00092473056,0.0725802,-0.17812009
17759,0.88832176,1,0.65960705,0.259632,0.16868877,0.059897896,0.57555234,0.108458444,0.013425466,0.089674994,0.053127456
15905,0.9971199,1,3.9973547,0.7539292,0.47163615,-0.049000304,0.67152685,-0.10898854,-0.0839595,0.07702125,0.03185192
15493,0.40706995,0,-0.6795534,-0.33167344,-0.10546907,0.057223592,0.8067078,0.18396604,-0.016067343,-0.263141,-0.113732435
16888,0.8125165,1,0.11569247,0.23885183,0.108959,0.025347026,0.9317853,0.041770585,-0.0630365,0.05958397,-0.07815702
15842,0.62052095,1,0.002668197,0.12304736,0.29169545,-0.026117792,0.3039932,-0.13216202,-0.0663518,0.111017354,-0.20167787
13104,0.5259035,1,-0.37284857,-0.064817704,-0.10569935,-0.019032108,0.83389443,-0.16900434,-0.12294605,0.10609136,-0.06757901
17094,0.15285617,0,-0.12911874,0.30994833,0.032274667,-0.037766315,-0.90267086,-0.28168848,-0.36371735,0.082391836,-0.50767374
18202,0.0062411646,0,2.08711,0.032180727,0.053851686,-0.07803651,-7.6221557,0.18926892,0.13418625,0.07597613,-0.028354907
17584,0.53962445,1,-0.2302449,-0.44675192,-0.18984912,-0.17095539,0.78855383,0.027493902,0.376858,0.15099831,-0.23291974
16538,0.66589147,1,0.10640753,0.1657725,0.040101744,0.09695577,0.5610169,-0.18310206,-0.13878277,0.064265266,-0.10862193
13091,0.8071594,1,0.18926805,0.6229711,0.25106993,0.08701955,0.6140022,-0.24445611,-0.26787537,0.03346534,0.06054415
17688,0.7730776,1,0.40277827,0.39390612,0.33318636,-0.030238593,-1.4194502,0.053228762,-0.11995568,0.06490703,1.4617616
13705,0.47536147,0,-0.36838716,-0.14609444,-0.13722807,-0.022250913,0.63168246,0.0015829691,-0.07171103,0.021616537,-0.093492396
17490,0.8185974,1,0.63221943,0.07639205,0.07835092,-0.021742439,0.62122613,0.05899843,0.14315215,0.056845926,-0.22421755
15295,0.996865,1,3.8682282,0.64219993,0.23740815,0.033503555,0.7716348,0.032871943,0.04333944,0.03914849,0.008017202
18090,0.996454,1,4.402196,0.48360804,0.32361102,0.17971095,-0.03981325,0.093111075,0.040799305,0.08998248,-0.020466791
12798,0.99301296,1,4.4417562,-0.11076325,-0.2922447,0.14789683,0.030868998,0.2451412,0.4431564,0.06147166,-0.09624653
16418,0.47092336,0,0.45000497,0.25735748,0.29833856,-0.055263292,-0.8092035,0.03355677,0.011226482,-0.0082171215,-0.379886
18037,0.27546188,0,-1.854093,0.67896205,0.3012436,-0.004893824,0.33078656,-0.13914225,-0.2625518,-0.022091012,-0.08095331
15868,0.99784505,1,4.005144,0.76143795,0.44629535,0.064724945,0.6921537,0.054463696,-0.071288705,0.06907767,0.03017729
15647,0.9958609,1,4.400416,0.66565573,0.22542499,0.15914777,-0.108505644,-0.10795651,0.04537535,0.1116109,0.0063045416
15287,0.69233805,1,0.17716531,0.2991728,-0.06641216,0.18669578,0.780352,-0.15833585,0.10142443,0.113929585,-0.7085676
16200,0.099550284,0,-1.9840862,-0.5591729,-0.20438349,0.043330293,0.44841444,0.17523655,0.16458213,-0.38377747,0.011976026
12555,0.99687564,1,3.9331872,0.8096316,0.3895382,-0.104293525,0.8936986,-0.081113696,-0.11507475,-0.064766556,0.018941622
15367,0.09210313,0,-1.7936387,-0.58200854,-0.2186635,0.019539323,0.5172526,0.1157488,0.008845169,-0.21282835,-0.22811833
15478,0.99527824,1,3.9241607,0.14772333,0.16010046,0.039230425,0.58116305,0.24062842,0.07451138,0.11210308,-0.014420014
17390,0.994921,1,4.445628,0.69544196,0.33681557,-0.07043102,-0.27579367,0.054197907,-0.07081083,0.06685416,0.010017818
16383,0.31791317,0,-0.962644,-0.32266507,-0.12441818,-0.108086534,0.7391742,0.038632024,0.10777496,-0.25627747,0.039483212
17332,0.5291211,1,-0.36212212,-0.093111135,-0.089865625,-0.10391807,0.85085535,-0.11073923,0.008279122,0.0030595092,-0.0714698
15363,0.7572632,1,0.7526251,0.085573874,0.07086602,-0.09913929,0.12624823,0.07924683,0.15191387,0.086406745,-0.20165642
14173,0.7583862,1,0.14443202,0.5556817,0.3287698,-0.08755439,0.6381493,-0.16176786,-0.23712823,0.08118289,-0.20356177
14400,0.7834434,1,0.17338957,-0.066288024,-0.07133832,0.08014436,0.7126999,0.1026914,0.324531,0.06864763,-0.12427941
14882,0.10678941,0,-2.0109596,-0.38921973,-0.15610936,0.011882342,0.48069754,0.014977703,-0.08706666,0.12068239,-0.19449586
17146,0.15911035,0,-2.021034,-0.5384935,-0.22972621,0.04374971,0.7144132,0.05249163,-0.055357844,-0.17082652,0.45427242
16648,0.82928985,1,0.6239292,0.33077136,0.08216033,-0.0062786355,0.5747881,-0.07296806,0.011999412,0.08204459,-0.13149232
17358,0.2819083,0,-0.4342137,-0.024969138,-0.15294081,0.02655096,0.84470916,-0.103723206,-0.112556174,-0.20263834,-0.8608824
16007,0.7116299,1,0.09954249,-0.012356428,-0.06966967,0.10232412,0.5520889,0.26466146,0.48161203,-0.343132,-0.2574055
14425,0.5623225,1,-0.3467299,0.008510537,-0.03640336,0.06495748,0.69100565,-0.08646714,-0.17312802,0.072519556,-0.0293196
13392,0.9976694,1,3.8991702,0.7418497,0.43486854,0.012364749,0.80343753,0.004610255,-0.10313369,0.16346812,0.017017355
15413,0.44328368,0,-0.35542217,-0.5041254,-0.20419514,-0.018988645,0.58941,-0.057856604,0.21410333,0.08776111,-0.064180575
14936,0.21882848,0,-0.6612453,-0.6012432,-0.27182266,-0.103984974,0.4621588,0.080239296,0.19206874,-0.2890739,-0.16525172
15944,0.5282581,1,-0.28968033,-0.2137259,-0.092526,-0.10675012,0.5790877,0.24272233,0.107703544,0.059302203,-0.25862905
15188,0.9967475,1,3.9208715,0.4484725,0.17618865,-0.059915867,0.6609005,0.1358414,0.24395275,0.106167406,0.006947803
18145,0.07057157,0,-1.8260138,-0.5286214,-0.31409627,-0.028021224,0.46280915,0.04386968,-0.045963254,-0.2605758,-0.16697963
14415,0.056551684,0,-2.440762,-0.6917295,-0.25286627,0.19094215,0.56646407,0.11453145,0.07133989,-0.29729977,-0.16065614
14012,0.006134742,0,2.0977678,0.22756502,0.1612876,-0.027433742,-7.76213,0.074663736,0.02479254,0.052960526,-0.022752957
15879,0.55707175,1,-0.2815418,-0.046337616,-0.07065529,0.0883207,0.832074,-0.0029473559,0.0019671726,-0.19222704,-0.1850147
16234,0.62466043,1,-0.24175178,0.33630204,0.10597426,0.03687819,0.5466529,-0.10464468,0.0077500953,0.0685382,-0.33197048
13342,0.9972932,1,3.9431176,0.88509893,0.38781178,-0.03590577,0.6686831,-0.051491957,-0.11963258,0.09109836,0.05486591
13943,0.9970471,1,3.9873755,0.50757873,0.44068864,-0.027747462,0.64396614,0.048209097,0.030011645,0.09188691,0.014381079
16408,0.9971609,1,3.964489,0.5643041,0.1593266,0.07812338,0.62669694,0.107761666,0.19235198,0.07276635,0.0099457875
18196,0.6828361,1,0.0969165,0.017791662,-0.09152583,6.4680353e-06,0.68768466,0.16110532,-0.039927762,-0.1573409,0.006478171
12751,0.996161,1,4.281813,0.43707338,0.19088401,0.09826856,0.14840473,0.10682297,0.18340927,0.01417933,0.01220977
18054,0.99221003,1,4.478495,0.67274606,0.3769987,-0.022337012,-0.7886858,-0.026503978,-0.009553782,0.08918914,-0.008889954
17463,0.51080287,1,-0.28481528,-0.016654989,-0.1187817,-0.084008604,0.51800454,0.09055174,0.15372336,-0.19148149,-0.108967446
15023,0.07207908,0,-2.1398952,-0.70844436,-0.27733016,0.0267088,0.6839436,0.18114519,0.11016244,-0.26972625,-0.24739707
15936,0.7405579,1,0.68222,0.40969855,0.10016604,-0.0138394,0.01082216,-0.12191637,-0.0030854088,0.027840193,-0.12868339
16394,0.008135356,0,2.097754,0.24772242,0.0021788361,0.10089252,-7.5872116,0.06823574,0.10375989,0.10378243,-0.02612696
17820,0.008906761,0,0.34079924,0.3246175,0.27926913,0.036014497,-6.6200113,-0.05146837,-0.092509374,0.045163948,0.940476
16269,0.9452931,1,0.80877256,0.103387006,-0.02952645,0.16024207,-0.077190965,0.10917392,0.040992096,0.034094077,1.6139152
13948,0.6254705,1,-0.33954307,0.16308405,0.08622698,-0.0031843716,0.70850295,-0.15439425,-0.064403184,0.04555953,-0.014663361
16276,0.81633455,1,0.6306693,-0.16976866,-0.068383075,0.021147987,0.7064886,0.1374978,0.28530604,-0.012889695,-0.12400823
13024,0.7136647,1,0.10554633,0.109718144,0.21290384,-0.071761765,0.5659293,-0.06341819,-0.08595484,0.09660405,-0.041964922
15117,0.7342008,1,0.16257538,-0.061481267,-0.08131092,0.08219348,0.69140035,-0.002669236,0.23821735,0.05647004,-0.15500222
15611,0.17521091,0,-2.1749346,-0.16954036,0.23180372,0.0743105,0.74793386,-0.09145024,-0.24040058,0.0025653036,-0.015074491
17825,0.5741213,1,-0.238834,0.018240664,-0.058914762,-0.0124457795,0.7010259,-0.1235612,-0.06763467,0.048255473,-0.053093366
17085,0.021419859,0,-2.997802,-0.5947612,-0.34851828,0.035053223,0.41168344,0.017244682,-0.028995272,-0.22722909,-0.17410862
13958,0.073322915,0,-2.0294046,-0.55959034,-0.23088047,0.033013318,0.45384324,0.0394549,0.059563193,-0.17734444,-0.21103708
13691,0.9949196,1,4.469118,0.6552039,0.24319465,0.1385482,-0.5127114,0.08743135,0.07625058,0.02933503,0.0052547576
13057,0.59214026,1,-0.2819065,0.15456878,-0.11887406,0.09360488,0.76574665,-0.10002791,-0.084514126,0.048009455,-0.18943524
14663,0.5244445,1,0.45968962,0.106142655,0.069027804,0.16384685,-0.756762,0.00047382317,0.14572354,0.017096007,-0.19303003
15378,0.8237351,1,0.6715835,0.51975465,0.18133749,0.13938807,0.29127112,-0.12976824,-0.26449087,0.15419209,-0.10705459
14159,0.07727271,0,-2.0843475,-0.32295862,-0.21120332,-0.08549438,0.42083615,0.020238584,0.1358835,-0.18517317,-0.25342467
12645,0.42218602,0,-0.7191036,-0.25511375,-0.12259739,-0.032727156,0.68491113,0.016172674,0.12615588,0.031250916,-0.12840298
13462,0.5733867,1,-0.22193706,-0.08275412,-0.078957155,-0.012498453,0.7039849,0.0012358164,-0.0063148667,0.022676868,-0.11540149
13813,0.32088915,0,-1.0324061,-0.11966902,-0.10541491,0.11472402,0.62163335,-0.14856985,-0.084192984,0.04993351,-0.13137467
14314,0.8892589,1,0.49438477,0.7667175,0.27116695,0.027491126,-0.6895697,-0.09035364,-0.14427085,-0.011020279,1.3729993
15956,0.87085867,1,0.70680404,0.08520537,0.2502989,0.042022787,0.69414014,0.17004402,0.024201395,0.09549062,-0.24528268
14508,0.53711814,1,-0.2067607,0.15907899,0.12404296,0.016319897,0.48636815,-0.16031313,-0.11343791,-0.08130104,-0.16089913
18000,0.9979278,1,3.9533021,0.7589184,0.4716237,0.123870745,0.7406015,-0.12715344,0.004208225,0.14264117,0.023434468
14165,0.006363628,0,2.1162157,0.41884047,0.32885507,0.027643314,-7.859521,-0.08946601,-0.10858524,0.04397218,-0.014372664
13630,0.007312858,0,0.35966745,0.21925801,0.13396752,0.0141253965,-6.5211406,-0.034559935,-0.24006684,0.0058671297,1.0664511
14821,0.25753248,0,-1.0049002,-0.07562288,-0.12734011,0.10950054,0.6954365,-0.09514113,-0.39479524,0.05836007,-0.3099789
17261,0.9966204,1,4.1848617,0.57550025,0.41821158,-0.037777167,0.33577433,0.023127096,-0.009928076,0.08189361,0.029328762
12932,0.41491973,0,-1.0891347,-0.23401113,-0.10941644,-0.061859585,0.6784866,0.0020346877,0.13356669,0.042401828,0.20862
16665,0.005264167,0,2.083022,0.4144655,0.3374192,-0.042315356,-7.918541,-0.09932492,-0.09567114,0.016473101,-0.022727182
16242,0.08275914,0,-1.8997066,-0.63413966,-0.20494092,0.082522,0.6753265,0.031080214,0.047047284,-0.40344316,-0.18482974
14977,0.9966137,1,3.9306211,0.755032,0.31215996,0.075932935,0.5750527,-0.111218475,-0.14169869,0.1697196,0.033360183
12853,0.30456448,0,-1.5959115,-0.2184562,0.021997457,0.035973642,0.73320234,0.004410657,0.054334585,0.03272154,0.020424163
15684,0.6639832,1,-0.6347697,0.69208694,0.24585168,-0.03741229,0.525724,-0.12873356,-0.22084287,0.12108077,0.032463133
17950,0.16822086,0,-1.0226383,-0.033181455,-0.08473967,-0.12573476,0.68661606,-0.09116471,-0.4208429,-0.28624228,-0.30600998
17419,0.083652966,0,-1.9972037,-0.4392871,-0.20894986,-0.019892924,0.6600621,0.030938087,-0.08559855,-0.23536086,-0.18407467
17812,0.39312,0,-0.30404884,0.16412924,0.06644528,-0.050249897,0.4266086,-0.1464307,-0.18519495,0.022045968,-0.5131691
14994,0.18145119,0,-1.0123192,0.0049458933,-0.08004215,-0.06451794,0.45404488,-0.08026974,-0.32305682,-0.354163,-0.13681622
14373,0.0071677007,0,2.0753133,0.45023054,0.2507305,0.044873968,-7.720502,-0.026080571,-0.12698297,0.0664601,-0.03066606
13739,0.9975193,1,3.9791026,0.773146,0.40639943,0.017918775,0.57055426,0.0053867465,0.023562292,0.09691398,0.03810004
16369,0.5463401,1,-0.25884748,-0.15028791,-0.082573436,-0.026689617,0.66933453,-0.005250148,-0.02509591,0.041528296,-0.06187261
18246,0.99711764,1,3.960479,0.77884656,0.49018103,-0.0047062337,0.79763716,-0.13045666,-0.04812946,-0.09893074,0.01567379
13097,0.01638484,0,-3.0321205,-0.65265757,-0.28495666,-0.009865148,0.3201906,-0.0071636066,-0.07399793,-0.25145775,-0.18849757
16395,0.07041139,0,-2.3101368,-0.28313956,-0.17822759,-0.004438914,0.44967866,-0.11793543,-0.1118854,-0.12465665,0.014704555
15486,0.9977894,1,4.0473633,0.8022613,0.45242742,-0.01409149,0.5905951,0.09333246,0.038796175,-0.018068869,0.03400092
13992,0.88538057,1,0.7433163,0.7839547,0.4366004,-0.041779123,0.095277876,0.0021800606,-0.0015561049,0.10035116,-0.15959327
18171,0.5459137,1,-0.37477568,-0.14544898,-0.1296919,-0.051897854,0.8353057,0.0033695488,-0.04925492,0.011642559,-0.00072287605
15157,0.7171648,1,-0.16228122,-0.09899718,-0.19670671,0.051734596,0.6315978,0.28383324,0.38359332,0.11896225,-0.16694312
16601,0.73700553,1,0.75724375,0.23652223,0.18634263,-0.08087103,0.4978757,0.09232795,-0.03518805,0.066365816,-0.775805
12777,0.9943522,1,4.2387156,0.17269036,-0.07919681,0.0049272445,0.23145589,0.20798741,0.2959308,0.010738315,0.0019295857
13849,0.4810467,0,-0.32531875,-0.09801548,-0.10388921,0.031760585,0.5633493,0.20714527,0.08675499,-0.14511116,-0.3781732
16261,0.7373316,1,0.7189971,0.47032475,0.09287419,0.093982816,-0.24120371,-0.10107536,-0.09017611,0.06505862,-0.06228457
14078,0.40543768,0,-0.35105416,-0.085954204,-0.07405786,-0.0033013672,0.56876206,-0.14849824,-0.35853127,0.0044398657,-0.02031116
13727,0.505472,1,-1.0093085,0.014294884,0.15545249,0.079631306,0.62116003,-0.16553687,0.006480325,0.057156134,0.17691053
17955,0.82716787,1,0.7256675,0.15738969,0.08561699,-0.029186536,0.8057816,-0.107503176,0.1470829,-0.22757182,-0.07723814
14092,0.07360667,0,-2.1924036,-0.56202656,-0.21466896,0.22736168,0.5956867,0.018365292,-0.084926225,-0.2462236,-0.15937759
14010,0.936359,1,0.10252677,0.40625668,0.17009924,0.052548178,0.6133357,0.016983833,-0.059996024,0.04333746,1.2580013
16450,0.75577635,1,0.16423503,-0.11291254,-0.15095372,-0.045966268,0.7283304,0.13906994,0.0073917573,0.09659758,0.21822116
16728,0.007778104,0,2.1137507,0.32621887,0.15935755,0.08685214,-7.664324,0.054190595,0.014188318,-0.00021739397,-0.02429554
17863,0.25883055,0,-1.0777919,-0.37745047,-0.22534443,-0.027622793,0.7307106,0.06768196,-0.082650736,-0.025504846,-0.119732015
16972,0.74008566,1,0.7313763,0.10393274,0.2432219,-0.040062796,-0.07421797,0.19268927,-0.0775089,0.0037727808,-0.12243721
13292,0.5040609,1,-0.39362285,0.015136041,0.256375,-0.020704443,0.28243434,-0.17676389,-0.0659123,0.062523685,-0.02886979
17645,0.99560994,1,3.900316,0.7537391,0.34820896,-0.07631919,0.48110884,-0.0566444,-0.1308958,0.06822622,0.050620057
17686,0.4506406,0,0.097363845,-0.5101475,-0.10648245,-0.07490021,0.48237488,-0.110639416,0.25457236,-0.28043935,-0.035433475
13838,0.13306925,0,-1.0537769,-0.059932027,-0.044222206,-0.013909576,0.32294858,-0.036041327,-0.10006488,-0.3742961,-0.6004436
17751,0.9960873,1,4.384734,0.6903677,0.1500539,0.16682091,-0.07846663,-0.092597604,0.0836287,0.13541688,0.014002952
17392,0.31513748,0,-0.10323286,0.14226635,-0.08651264,-0.056808524,-0.37471202,-0.11630075,-0.0094524985,0.027563237,-0.2846678
15137,0.5680624,1,-0.3864188,0.01605591,-0.07884104,0.004810825,0.64018816,0.055732742,-0.07459463,0.0721399,-0.060770914
17711,0.0074349325,0,2.1131585,0.32779974,0.3265449,-0.020872902,-7.817049,0.042727772,0.024070147,0.044166733,-0.020295871
13848,0.36089757,0,-0.9920818,-0.34311602,0.06971133,-0.19319683,0.5376877,0.065301836,0.41590548,-0.020850463,-0.19647995
13128,0.99583024,1,3.8889775,0.4927023,0.38961703,-0.039662834,0.8279053,-0.050928626,0.029207118,-0.1585974,0.01083665
14060,0.0726993,0,-2.384185,-0.48722968,-0.22469464,0.03620265,0.6020991,0.011183365,0.020497583,0.14954093,-0.35500866
14014,0.77982247,1,0.7688201,-0.119222835,-0.048148923,-0.2482943,0.5276595,0.18296275,0.3877308,0.103783414,-0.3763065
13036,0.9969171,1,3.8958838,0.5031942,0.3995494,-0.06518036,0.8639315,0.032009993,-0.008814445,0.080966435,-0.00837671
14810,0.074494325,0,-1.1700151,-0.093630135,0.020894367,-0.09174571,-0.8820533,0.034544814,-0.347062,0.036347833,-0.11254762
12730,0.99476826,1,4.0406866,0.089689925,0.2029884,-0.07111149,0.4947761,0.16804576,0.15655594,0.07087538,0.009605829
13654,0.4972453,0,-0.6855917,-0.44520348,-0.1946776,-0.020303091,0.47211677,0.20670377,0.44515347,-0.22214901,0.3472842
13063,0.9980343,1,4.2612653,0.71155214,0.44219697,0.12950249,0.38681424,0.00060831546,0.06104007,0.11292172,0.038413104
15231,0.96237963,1,0.6809347,0.46157333,0.078592665,0.07411091,0.62307334,-0.14823359,-0.062654965,0.109510526,1.339307
18144,0.1655279,0,-1.9339002,-0.3597011,-0.14011247,-0.0036077495,0.6440942,0.029828787,-0.058282558,0.073689245,0.044684317
17931,0.06595599,0,-2.1807346,-0.34635106,-0.15010528,-0.17445871,0.84279585,-0.0450459,-0.08888525,-0.42049775,-0.17290165
16853,0.9963309,1,3.9144964,0.7574241,0.34374672,-0.02884591,0.59434664,-0.039736893,-0.12970488,0.060481593,0.046285644
13571,0.059362385,0,-2.2590415,-0.32007015,-0.10864543,-0.078515686,0.41301998,-0.104260676,-0.07207008,-0.16542053,-0.1535425
16220,0.995994,1,3.9122522,0.7684803,0.31837428,-0.0052924645,0.50910676,-0.056682866,-0.13991396,0.07126185,0.05270166
15965,0.07715086,0,-1.9796336,-0.15104139,-0.01368227,-0.11531501,0.39969057,-0.15580334,-0.12632813,-0.21361761,-0.21162194
15468,0.61481863,1,-0.073497504,-0.11171239,-0.13339484,-0.05585375,-1.3459817,0.0663098,0.43064284,0.023927433,1.5815254
13417,0.46771052,0,-0.42138985,-0.11941527,-0.05333292,-0.00053864165,0.83177114,-0.1528966,-0.36489522,0.02564942,0.04006177
14649,0.41777208,0,-0.935646,-0.12219973,-0.10630098,0.1534692,0.74120474,0.0027213064,0.12626694,-0.28166586,0.004576428
13286,0.99214244,1,3.9417193,0.04116253,0.23762305,-0.10922044,0.52682304,0.12094631,-0.05257062,0.07040707,-0.024151003
14565,0.73248124,1,0.76094055,-0.14463907,-0.14516054,-0.08041488,-0.003174733,0.24160245,0.45376405,0.018414007,-0.17973183
17510,0.9968566,1,4.4083886,0.64163214,0.17512584,0.17649132,-0.088785805,0.057754286,0.18798114,0.105790526,0.009281093
16288,0.9957848,1,4.196838,0.7587316,0.3930706,-0.14594485,0.20684981,-0.11037528,-0.0050550727,0.060686436,0.024405694
18174,0.99827766,1,3.928793,0.8019685,0.43101475,0.12543942,0.8576018,0.009090797,0.020100612,0.064589635,0.038078293
13770,0.5106356,1,-0.26608217,-0.075897805,-0.12707654,-0.009448039,0.68215895,-0.17341442,-0.037754074,0.05781083,-0.09339627
13798,0.037117183,0,-3.022975,-0.6150076,-0.16309603,-0.075210676,0.37538877,0.28385207,0.35818464,-0.2862055,-0.1964307
16345,0.990226,1,4.1963115,0.07102305,-0.079356104,-0.14398183,0.21813382,0.22239889,0.014712502,0.036434967,-0.0031230384
13472,0.8338342,1,0.6562232,0.1699274,-0.045973666,-0.09397135,0.6651941,0.094891556,-0.004627719,0.11347468,-0.027738169
15670,0.79255766,1,0.101055294,0.4310973,0.28492677,-0.06621398,0.60569686,-0.10607193,-9.1418624e-05,0.058288384,-0.053924125
12914,0.9929745,1,4.4458246,0.56675047,-0.027554,0.09199197,-0.49841017,0.09947543,0.070756614,0.118404016,-0.0017217599
14669,0.36924866,0,-0.6308365,-0.34434098,-0.15583417,-0.027836228,0.5897188,0.1829294,-0.07205199,-0.17841318,0.015575068
16127,0.9957766,1,3.9656496,0.66032314,0.40206847,-0.016501756,0.5597135,0.015698599,-0.27614138,0.08124525,-0.014828235
13561,0.16248839,0,-1.7843859,-0.111568786,-0.11458937,-0.10545187,0.6851458,-0.13899253,-0.040680457,-0.122935586,0.007981269
13729,0.62803274,1,-0.35212287,0.028470457,0.14822054,0.013094787,0.8540233,-0.085913435,-0.056234922,0.057005107,-0.16840455
